City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
393,Urumqi,CN,2021-06-28 20:43:24,43.801,87.6005,65.35,28,0,2.24
394,Tomatlan,MX,2021-06-28 20:43:24,19.9333,-105.25,73.49,91,100,6.44
395,Port Elizabeth,ZA,2021-06-28 20:43:25,-33.918,25.5701,57.49,82,90,13.8
396,Touros,BR,2021-06-28 20:43:25,-5.1989,-35.4608,79.7,73,9,18.41
397,Greenwood,US,2021-06-28 20:42:20,34.1668,-82.1165,90.19,58,40,1.99
398,Guinope,HN,2021-06-28 20:43:25,13.8833,-86.9333,82.49,76,93,3.33
399,Zhuhai,CN,2021-06-28 20:43:26,22.2769,113.5678,84.11,89,40,12.66
400,Opuwo,NA,2021-06-28 20:43:26,-18.0607,13.84,60.96,29,6,1.92
401,Isoka,ZM,2021-06-28 20:43:26,-10.1606,32.6335,54.21,67,9,0.89
402,Flinders,AU,2021-06-28 20:43:27,-34.5833,150.8552,55.8,90,5,1.01
403,Matay,EG,2021-06-28 20:43:27,28.419,30.7792,88.88,28,0,17.54
404,Simpang,ID,2021-06-28 20:43:27,-1.2667,104.0833,72.9,98,92,2.84
405,Portel,BR,2021-06-28 20:43:28,-1.9356,-50.8211,77.58,85,93,2.84
406,Nara,JP,2021-06-28 20:43:14,34.6851,135.8049,70.5,94,100,2.91
407,Gazanjyk,TM,2021-06-28 20:43:28,39.2446,55.5154,87.15,21,0,4.36
408,Kutum,SD,2021-06-28 20:43:28,14.2,24.6667,80.53,38,58,6.55
409,Villaviciosa,ES,2021-06-28 20:43:29,43.4813,-5.4357,64.96,81,100,9.66
410,Sabla,NG,2021-06-28 20:43:29,12.7525,4.7077,92.5,38,84,7.67
411,Kaitangata,NZ,2021-06-28 20:43:30,-46.2817,169.8464,42.93,55,49,16.37
412,Jian,CN,2021-06-28 20:43:30,27.1172,114.9793,77.2,95,100,1.97
413,Broome,US,2021-06-28 20:43:30,42.2506,-75.833,93.69,55,20,4.0
414,Pimentel,PE,2021-06-28 20:43:31,-6.8367,-79.9342,75.49,77,0,7.0
415,Victoria,HK,2021-06-28 20:43:07,22.2855,114.1577,86.05,91,100,1.01
416,Carutapera,BR,2021-06-28 20:43:31,-1.195,-46.02,77.38,84,28,5.37
417,Richards Bay,ZA,2021-06-28 20:43:32,-28.783,32.0377,72.27,30,3,11.81
418,Kandi,BJ,2021-06-28 20:43:32,11.1342,2.9386,83.21,54,1,4.32
419,Ilorin,NG,2021-06-28 20:43:32,8.5,4.55,76.15,80,99,7.54
420,Ilhabela,BR,2021-06-28 20:43:32,-23.7781,-45.3581,68.63,88,78,6.78
421,Brzesko,PL,2021-06-28 20:43:08,49.9691,20.6061,68.05,75,15,4.83
422,Tigil,RU,2021-06-28 20:43:33,57.8,158.6667,57.67,62,1,7.72
423,Grand Gaube,MU,2021-06-28 20:43:33,-20.0064,57.6608,72.0,81,0,3.0
424,Oktyabrskoye,RU,2021-06-28 20:43:34,43.0645,44.7417,69.94,88,100,6.71
425,Tonkino,RU,2021-06-28 20:43:34,57.3726,46.4629,66.9,95,100,7.52
426,Ostersund,SE,2021-06-28 20:43:34,63.1792,14.6357,57.65,51,24,8.05
427,Evensk,RU,2021-06-28 20:43:35,61.95,159.2333,58.57,66,9,2.8
428,Adrar,MR,2021-06-28 20:43:35,20.5022,-10.0711,99.79,7,31,15.9
429,Cayenne,GF,2021-06-28 20:43:35,4.9333,-52.3333,82.44,83,0,1.01
430,Hachinohe,JP,2021-06-28 20:43:36,40.5,141.5,62.82,100,90,3.44
431,Wanning,CN,2021-06-28 20:43:36,18.8003,110.3967,81.66,82,100,10.16
432,Geraldton,AU,2021-06-28 20:43:36,-28.7667,114.6,55.81,94,90,10.36
433,Saint-Augustin,CA,2021-06-28 20:43:37,51.226,-58.6502,61.99,65,52,11.63
434,Carmelo,UY,2021-06-28 20:39:09,-33.9892,-58.2856,49.15,60,79,17.69
435,Rialma,BR,2021-06-28 20:43:37,-15.315,-49.5844,74.05,32,0,0.22
436,Tottori,JP,2021-06-28 20:43:37,35.5,134.2333,69.01,94,86,1.01
437,Bonthe,SL,2021-06-28 20:43:38,7.5264,-12.505,77.72,84,100,6.06
438,Hobyo,SO,2021-06-28 20:43:38,5.3505,48.5268,77.61,85,100,24.23
439,Buala,SB,2021-06-28 20:43:38,-8.145,159.5921,79.54,81,84,8.1
440,Aguie,NE,2021-06-28 20:43:39,13.506,7.7786,91.56,34,70,10.56
441,Fairbanks,US,2021-06-28 20:41:29,64.8378,-147.7164,68.59,51,75,6.91
442,Baruun-Urt,MN,2021-06-28 20:43:39,46.6806,113.2792,64.53,79,100,8.39
443,Araouane,ML,2021-06-28 20:43:40,18.9048,-3.5265,98.51,13,26,11.34
444,Horconcitos,PA,2021-06-28 20:43:40,8.4682,-81.8007,75.24,81,94,1.68
445,Kudahuvadhoo,MV,2021-06-28 20:43:40,2.6708,72.8944,81.86,74,100,8.81
446,Corpus Christi,US,2021-06-28 20:41:56,27.8006,-97.3964,89.71,72,90,8.99
447,Belyy Yar,RU,2021-06-28 20:43:41,53.6039,91.3903,58.89,82,0,6.71
448,York,US,2021-06-28 20:41:36,40.1254,-77.0,94.14,52,1,6.91
449,General Roca,AR,2021-06-28 20:43:41,-39.0333,-67.5833,52.2,25,4,7.0
450,Mehamn,NO,2021-06-28 20:43:42,71.0357,27.8492,48.15,87,75,9.22
451,Biloela,AU,2021-06-28 20:43:42,-24.4167,150.5,53.56,92,0,9.78
452,Coos Bay,US,2021-06-28 20:43:42,43.3665,-124.2179,82.31,70,1,16.11
453,Abha,SA,2021-06-28 20:43:43,18.2164,42.5053,71.42,64,0,0.0
454,Urusha,RU,2021-06-28 20:43:43,54.05,122.9,63.52,77,18,3.96
455,Warmbad,NA,2021-06-28 20:43:43,-28.45,18.7333,53.44,42,5,3.4
456,Oranjemund,NA,2021-06-28 20:43:44,-28.55,16.4333,57.9,68,2,6.42
457,Krasnoselkup,RU,2021-06-28 20:43:44,65.7,82.4667,42.69,70,58,7.72
458,Fortuna,US,2021-06-28 20:43:45,40.5982,-124.1573,89.19,63,20,4.0
459,Saint-Louis,SN,2021-06-28 20:43:45,16.3333,-15.0,91.17,30,0,16.98
460,Pringsewu,ID,2021-06-28 20:43:45,-5.3582,104.9744,72.36,96,65,2.13
461,Makakilo City,US,2021-06-28 20:43:45,21.3469,-158.0858,82.72,50,20,11.5
462,Kitimat,CA,2021-06-28 20:43:46,54.0524,-128.6534,89.98,30,0,1.72
463,Dakar,SN,2021-06-28 20:43:46,14.6937,-17.4441,83.28,83,0,4.61
464,Shache,CN,2021-06-28 20:43:47,38.4167,77.2406,81.3,23,100,12.88
465,Miyako,JP,2021-06-28 20:43:47,39.6367,141.9525,65.79,90,100,2.33
466,Hervey Bay,AU,2021-06-28 20:42:04,-25.2986,152.8535,60.04,75,25,13.8
467,Winona,US,2021-06-28 20:43:48,43.9666,-91.7668,83.62,77,100,6.98
468,Kharan,PK,2021-06-28 20:43:48,28.5833,65.4167,90.0,7,0,4.72
469,Namibe,AO,2021-06-28 20:43:48,-15.1961,12.1522,65.64,86,57,5.14
470,Bunbury,AU,2021-06-28 20:43:49,-33.3333,115.6333,50.81,76,100,22.24
471,Qaanaaq,GL,2021-06-28 20:43:49,77.484,-69.3632,37.85,81,78,4.12
472,Rawah,IQ,2021-06-28 20:43:49,34.4816,41.9093,95.67,16,0,9.46
473,Padang,ID,2021-06-28 20:43:50,-0.9492,100.3543,75.74,88,92,3.62
474,Abu Samrah,SY,2021-06-28 20:43:50,35.3029,37.1841,81.03,40,0,7.85
475,Llanes,ES,2021-06-28 20:43:50,43.4198,-4.7549,64.89,83,93,18.03
476,Faya,SA,2021-06-28 20:43:51,18.3851,42.4509,71.71,51,65,0.78
477,Suruc,TR,2021-06-28 20:43:51,36.9761,38.425,84.4,31,0,12.97
478,Turukhansk,RU,2021-06-28 20:43:51,65.8167,87.9833,47.03,92,93,10.07
479,Muzhi,RU,2021-06-28 20:43:52,65.3667,64.6667,45.88,66,36,2.64
480,Esperance,AU,2021-06-28 20:43:52,-33.8667,121.9,55.24,78,1,19.08
481,Saquena,PE,2021-06-28 20:43:52,-4.6667,-73.5167,82.22,72,98,3.56
482,Ulaangom,MN,2021-06-28 20:43:53,49.9811,92.0667,58.17,42,100,5.26
483,Inuvik,CA,2021-06-28 20:43:53,68.3499,-133.7218,75.96,37,75,11.5
484,Laguna,US,2021-06-28 20:43:53,38.421,-121.4238,105.21,36,1,6.91
485,Vieques,PR,2021-06-28 20:43:54,18.425,-65.8329,85.84,78,75,14.97
486,Mana,GF,2021-06-28 20:43:54,5.6592,-53.7767,77.81,89,99,4.18
487,Strezhevoy,RU,2021-06-28 20:43:54,60.7333,77.5889,58.98,86,100,1.5
488,Vicuna,CL,2021-06-28 20:43:55,-30.0319,-70.7081,53.33,9,0,3.13
489,Sarakhs,IR,2021-06-28 20:43:55,36.5449,61.1577,84.34,28,1,2.3
490,Poum,NC,2021-06-28 20:43:55,-20.2333,164.0167,73.78,80,8,15.66
491,Chumikan,RU,2021-06-28 20:43:56,54.7183,135.315,44.58,95,92,3.85
492,Llallagua,BO,2021-06-28 20:43:56,-18.4167,-66.6333,46.69,15,78,18.99
493,Hoquiam,US,2021-06-28 20:43:56,46.9809,-123.8893,106.93,45,1,16.11
494,Sarh,TD,2021-06-28 20:43:57,9.1429,18.3923,78.71,83,0,0.0
495,Nikologory,RU,2021-06-28 20:43:57,56.1413,41.9922,68.29,93,96,10.78
496,Dromolaxia,CY,2021-06-28 20:43:57,34.8761,33.586,87.46,47,0,0.0
497,Xiongzhou,CN,2021-06-28 20:43:58,25.1167,114.3,77.05,96,100,3.42
498,Kununurra,AU,2021-06-28 20:43:58,-15.7667,128.7333,57.18,82,27,1.14
499,Palau,PW,2021-06-28 20:43:58,7.503,134.621,76.96,88,75,3.44
500,Zabrani,RO,2021-06-28 20:43:59,46.0667,21.55,77.18,53,2,6.13
501,Muli,MV,2021-06-28 20:43:59,2.9167,73.5667,81.86,74,98,10.56
502,Mago,RU,2021-06-28 20:43:59,53.2514,140.1822,54.55,80,100,4.97
503,Hami,CN,2021-06-28 20:39:09,42.8,93.45,73.58,16,0,11.12
504,Soyo,AO,2021-06-28 20:44:00,-6.1349,12.3689,73.85,85,11,9.62
505,Shelburne,CA,2021-06-28 20:44:00,44.0787,-80.2041,85.89,55,2,10.27
506,Makubetsu,JP,2021-06-28 20:44:00,45.3714,141.8211,54.32,90,34,13.58
507,Muncar,ID,2021-06-28 20:44:01,-8.4333,114.3333,74.53,90,67,1.74
508,Tyrma,RU,2021-06-28 20:44:01,50.0833,132.1667,59.95,98,65,2.71
509,Tougue,GN,2021-06-28 20:44:01,11.4667,-11.6,64.29,90,68,7.27
510,Acarau,BR,2021-06-28 20:44:02,-2.8856,-40.12,78.44,77,9,9.04
511,Seybaplaya,MX,2021-06-28 20:44:02,19.65,-90.6667,90.86,59,100,11.52
512,Mitsamiouli,KM,2021-06-28 20:44:03,-11.3847,43.2844,77.05,71,6,2.66
513,Boca Do Acre,BR,2021-06-28 20:44:03,-8.7522,-67.3978,82.92,63,52,4.45
514,Charters Towers,AU,2021-06-28 20:44:04,-20.1,146.2667,63.43,85,100,8.08
515,Vela,RO,2021-06-28 20:44:04,44.2833,23.4167,74.14,55,0,4.81
516,Yagodnoye,RU,2021-06-28 20:44:04,62.55,149.6667,75.22,30,32,2.82
517,Chandbali,IN,2021-06-28 20:44:05,20.7833,86.7667,83.08,82,100,11.43
518,Paamiut,GL,2021-06-28 20:44:05,61.994,-49.6678,38.95,87,37,17.94
519,Las Cruces,US,2021-06-28 20:44:05,32.3123,-106.7783,70.56,86,90,3.0
520,Isparta,TR,2021-06-28 20:44:05,38.0,31.0,68.76,61,0,10.18
521,Dezful,IR,2021-06-28 20:44:06,32.3811,48.4058,98.22,12,0,3.65
522,Ambon,ID,2021-06-28 20:44:06,-3.6954,128.1814,75.34,94,75,6.91
523,Elko,US,2021-06-28 20:44:06,41.0002,-115.5012,90.64,11,0,10.0
524,Kachug,RU,2021-06-28 20:44:07,53.9606,105.8817,51.08,87,100,5.17
525,Abu Kamal,SY,2021-06-28 20:44:07,34.4506,40.9171,94.87,16,0,9.53
526,Gorom-Gorom,BF,2021-06-28 20:44:08,14.4439,-0.2361,96.66,30,0,10.31
527,Panjab,AF,2021-06-28 20:44:08,34.388,67.0233,52.47,57,14,4.45
528,Quelimane,MZ,2021-06-28 20:44:09,-17.8786,36.8883,69.75,88,0,5.75
529,Yasnogorsk,RU,2021-06-28 20:44:09,54.4803,37.6975,64.11,97,94,12.28
530,Brigantine,US,2021-06-28 20:44:00,39.4101,-74.3646,94.26,69,1,11.5
531,Erzincan,TR,2021-06-28 20:44:10,39.75,39.5,72.7,53,40,13.8
532,Blackwater,AU,2021-06-28 20:44:10,-23.5833,148.8833,54.77,84,6,10.47
533,Te Anau,NZ,2021-06-28 20:44:11,-45.4167,167.7167,30.67,93,88,0.45
534,Imbituba,BR,2021-06-28 20:44:12,-28.24,-48.6703,55.81,92,100,8.86
535,Pasuruan,ID,2021-06-28 20:44:12,-7.6453,112.9075,76.89,84,35,4.21
536,Ushtobe,KZ,2021-06-28 20:44:12,45.2514,77.9838,67.53,30,4,8.55
537,Byron Bay,AU,2021-06-28 20:44:13,-28.65,153.6167,58.87,85,56,7.38
538,Uruguaiana,BR,2021-06-28 20:44:13,-29.7547,-57.0883,48.13,66,75,14.97
539,Pandan,PH,2021-06-28 20:44:13,14.0453,124.1694,80.15,79,52,3.83
540,Bozeman,US,2021-06-28 20:41:29,45.6796,-111.0386,85.19,32,1,1.01
541,Santa Rosa,PH,2021-06-28 20:44:14,14.3122,121.1114,79.11,91,90,2.42
542,Isernia,IT,2021-06-28 20:44:14,41.6002,14.2382,73.67,58,0,2.95
543,Zabaykalsk,RU,2021-06-28 20:44:14,49.6333,117.3167,63.43,89,86,5.32
544,Orsha,BY,2021-06-28 20:44:15,54.5153,30.4053,59.63,96,77,7.85
545,Kupang,ID,2021-06-28 20:44:15,-10.1667,123.5833,75.04,78,0,12.64
546,Salta,AR,2021-06-28 20:44:15,-24.7859,-65.4117,50.59,52,0,8.01
547,Northam,GB,2021-06-28 20:44:16,51.0333,-4.2167,61.43,94,98,4.72
548,Puerto Narino,CO,2021-06-28 20:44:16,-3.7703,-70.3831,89.55,90,43,1.83
549,Sitka,US,2021-06-28 20:44:17,57.0531,-135.33,71.49,60,1,0.0
550,Kedrovyy,RU,2021-06-28 20:44:17,56.1667,91.8167,54.01,99,100,4.61
551,Maua,BR,2021-06-28 20:44:17,-23.6678,-46.4614,64.36,88,100,7.36
552,Chinhoyi,ZW,2021-06-28 20:44:17,-17.3667,30.2,56.7,51,1,2.19
553,Datong,CN,2021-06-28 20:44:18,40.0936,113.2914,73.26,52,100,6.4
554,Khorixas,NA,2021-06-28 20:44:18,-20.3667,14.9667,61.63,40,18,0.49
555,Louviers,FR,2021-06-28 20:44:18,49.2167,1.1667,63.41,94,33,4.61
556,Porto Novo,BJ,2021-06-28 20:44:19,6.4965,2.6036,80.42,90,97,5.59
557,Moose Factory,CA,2021-06-28 20:44:19,51.2585,-80.6094,80.6,54,40,9.22
558,Asyut,EG,2021-06-28 20:44:19,27.181,31.1837,96.98,17,0,14.9
559,Kamenka,RU,2021-06-28 20:44:20,51.3223,42.7678,68.72,90,0,6.08
560,Pevek,RU,2021-06-28 20:44:20,69.7008,170.3133,37.74,93,100,1.79
561,Hanzhong,CN,2021-06-28 20:44:20,33.0728,107.0303,71.92,75,83,1.77
562,Kathu,TH,2021-06-28 20:44:21,7.9178,98.3332,86.7,71,58,7.52
563,Zhengjiatun,CN,2021-06-28 20:44:21,43.5064,123.5064,66.2,94,8,5.12
564,Sao Filipe,CV,2021-06-28 20:44:21,14.8961,-24.4956,76.53,78,19,8.63
565,Mian Channun,PK,2021-06-28 20:44:22,30.44,72.3543,97.39,23,0,5.95
566,Tessalit,ML,2021-06-28 20:44:22,20.1986,1.0114,96.55,8,1,8.55
567,Talcahuano,CL,2021-06-28 20:40:16,-36.7167,-73.1167,58.68,41,0,9.22
568,Deputatskiy,RU,2021-06-28 20:44:23,69.3,139.9,56.41,77,100,4.99
569,Mersin,TR,2021-06-28 20:44:23,36.862,34.6509,79.95,66,1,5.1
570,Agirish,RU,2021-06-28 20:44:23,61.9247,63.0231,56.84,64,79,7.36
571,Diu,IN,2021-06-28 20:44:24,20.7141,70.9822,82.92,78,49,11.97
572,Capitao Poco,BR,2021-06-28 20:44:24,-1.7464,-47.0594,76.57,84,33,3.96
573,Broken Hill,AU,2021-06-28 20:44:24,-31.95,141.4333,44.31,87,0,16.11
574,Mirabad,AF,2021-06-28 20:44:25,30.4362,61.8383,88.99,11,0,11.86
575,Saint-Georges,GD,2021-06-28 20:44:25,12.0564,-61.7485,85.68,74,20,20.71
576,Nome,US,2021-06-28 20:40:37,64.5011,-165.4064,50.16,76,90,12.66
577,Sari,IR,2021-06-28 20:44:26,36.5633,53.0601,83.01,35,0,3.8
578,Komsomolskiy,UZ,2021-06-28 20:44:26,40.4272,71.7189,83.12,20,23,11.5
579,Pokhara,NP,2021-06-28 20:43:53,28.2333,83.9833,73.38,87,75,3.09
580,Coihaique,CL,2021-06-28 20:44:26,-45.5752,-72.0662,39.81,86,0,3.44
581,Sassenberg,DE,2021-06-28 20:44:27,52.0,8.05,72.36,90,39,6.33
582,Eenhana,NA,2021-06-28 20:44:27,-17.4667,16.3333,62.35,27,23,3.4
583,Liepaja,LV,2021-06-28 20:44:27,56.5419,21.0367,64.38,88,7,3.44
584,Young,UY,2021-06-28 20:44:28,-32.6833,-57.6333,45.23,60,99,14.85
585,Chornobay,UA,2021-06-28 20:44:28,49.6708,32.3239,63.55,89,47,8.81
586,Elat,IL,2021-06-28 20:44:28,29.5581,34.9482,98.44,49,0,11.5
587,Kearney,US,2021-06-28 20:42:08,40.6995,-99.0815,81.52,50,40,3.44
588,Gorontalo,ID,2021-06-28 20:44:29,0.5412,123.0595,73.09,95,64,2.04
589,Anito,PH,2021-06-28 20:44:29,12.4497,125.2886,77.5,90,63,4.14
590,Ust-Tsilma,RU,2021-06-28 20:44:29,65.441,52.1498,59.16,74,100,6.2
591,Kashira,RU,2021-06-28 20:44:30,54.8444,38.1669,70.14,95,50,8.41
592,Asosa,ET,2021-06-28 20:44:30,10.0667,34.5333,61.86,94,100,3.42
